Exercicio;UP_Cod;UP_Sigla;Programa_Cod;titulo_programa_45;Objetivo;Acao_Cod;titulo_acao_45;Finalidade;Produto_Cod;Produto_Titulo_80;Produto_Unid_de_Medida_45;meta_adequada;realizado_exercicio;porcentagem;Periodo;liquidacao;liquidacao_total_quad;Liquidacao_Atual;status;chave1;chave2
2020;52010;SEPOL;485;GESTÃO DA TECNOLOGIA DA INFORMAÇÃO E COMUNICA;PROMOVER A CONSTANTE MANUTENÇÃO, GERÊNCIA E ATUALIZAÇÃO TECNOLÓGICA DA SECRETARIA DE ESTADO DE POLÍCIA CIVIL, PERMITINDO O ATENDIMENTO AO CIDADÃO, FORNECENDO SOLUÇÕES DE SUPORTE NA ELUCIDAÇÃO DE CRIMES DE FORMA ÁGIL , MELHORANDO O APROVEITAMENTO DA INFORMAÇÃO ENTRE OS ÓRGÃOS DO ESTADO COM EFICIÊNCIA E EFICÁCIA.;4605;IMPLEMENTAÇÃO DE POLÍTICA GOVERNANÇA EM TIC;DESENVOLVER E IMPLEMENTAR UM CONJUNTO DE RECOMENDAÇÕES E AÇÕES LIGADAS AO USO DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO ALINHADAS AOS OBJETIVOS ESTRATÉGICOS DO GOVERNO DO ESTADO COMO ELEMENTO DE MODERNIZAÇÃO PARA ATINGIR ALTO DESEMPENHO NA GESTÃO E NA OPERAÇÃO DOS SERVIÇOS PRESTADOS AO CIDADÃO, BEM COMO NA RACIONALIZAÇÃO PARA ALOCAÇÃO DE RECURSOS PARA TIC;7431;MODELO DE POLÍTICA DE GOVERNANÇA IMPLANTADO;unidade;1.00;NULL;NULL;3º Quadrimestre;0;0;0;com realização;20200485460574313º Quadrimestre;2,02005E+11
2020;52010;SEPOL;485;GESTÃO DA TECNOLOGIA DA INFORMAÇÃO E COMUNICA;PROMOVER A CONSTANTE MANUTENÇÃO, GERÊNCIA E ATUALIZAÇÃO TECNOLÓGICA DA SECRETARIA DE ESTADO DE POLÍCIA CIVIL, PERMITINDO O ATENDIMENTO AO CIDADÃO, FORNECENDO SOLUÇÕES DE SUPORTE NA ELUCIDAÇÃO DE CRIMES DE FORMA ÁGIL , MELHORANDO O APROVEITAMENTO DA INFORMAÇÃO ENTRE OS ÓRGÃOS DO ESTADO COM EFICIÊNCIA E EFICÁCIA.;4605;IMPLEMENTAÇÃO DE POLÍTICA GOVERNANÇA EM TIC;DESENVOLVER E IMPLEMENTAR UM CONJUNTO DE RECOMENDAÇÕES E AÇÕES LIGADAS AO USO DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO ALINHADAS AOS OBJETIVOS ESTRATÉGICOS DO GOVERNO DO ESTADO COMO ELEMENTO DE MODERNIZAÇÃO PARA ATINGIR ALTO DESEMPENHO NA GESTÃO E NA OPERAÇÃO DOS SERVIÇOS PRESTADOS AO CIDADÃO, BEM COMO NA RACIONALIZAÇÃO PARA ALOCAÇÃO DE RECURSOS PARA TIC;7433;MODELO DE GOVERNANÇA ELETRÔNICA OPERACIONALIZADO;unidade;1.00;NULL;NULL;3º Quadrimestre;0;0;0;com realização;20200485460574333º Quadrimestre;2,02005E+11
2020;52010;SEPOL;485;GESTÃO DA TECNOLOGIA DA INFORMAÇÃO E COMUNICA;PROMOVER A CONSTANTE MANUTENÇÃO, GERÊNCIA E ATUALIZAÇÃO TECNOLÓGICA DA SECRETARIA DE ESTADO DE POLÍCIA CIVIL, PERMITINDO O ATENDIMENTO AO CIDADÃO, FORNECENDO SOLUÇÕES DE SUPORTE NA ELUCIDAÇÃO DE CRIMES DE FORMA ÁGIL , MELHORANDO O APROVEITAMENTO DA INFORMAÇÃO ENTRE OS ÓRGÃOS DO ESTADO COM EFICIÊNCIA E EFICÁCIA.;4606;AQUISIÇÃO DE TECNOLOGIAS APOIO À INVESTIGAÇÃO;ADQUIRIR TECNOLOGIAS QUE CONTRIBUAM COM  A MAIOR EFETIVIDADE DA POLÍCIA NA INVESTIGAÇÃO POLICIAL;7432;SOFTWARE DE APOIO À INVESTIGAÇÃO ADQUIRIDO;unidade;1.00;0.00;0.000000;3º Quadrimestre;0;0;0;sem realização;20200485460674323º Quadrimestre;2,02005E+11
2020;52010;SEPOL;478;Prevenção à Violência e Combate à Criminalida;Reduzir os índices de violência e criminalidade.;2046;Inteligência e Segurança da Informação;Modernizar as atividades de Inteligência e Informações com ferramentas tecnológicas modernas. ;7358;Sistema de inteligência adquirido;unidade;0.25;0.00;0.000000;3º Quadrimestre;0;98623237;98623237;sem realização;20200478204673583º Quadrimestre;2,02005E+11
2020;52010;SEPOL;478;Prevenção à Violência e Combate à Criminalida;Reduzir os índices de violência e criminalidade.;2046;Inteligência e Segurança da Informação;Modernizar as atividades de Inteligência e Informações com ferramentas tecnológicas modernas. ;7359;Sistema de Processamento e Armazenamento de Dados adquirido;unidade;1.00;1.00;1.000000;3º Quadrimestre;0;98623237;98623237;concluída ou acima da meta;20200478204673593º Quadrimestre;2,02005E+11
2020;52010;SEPOL;478;Prevenção à Violência e Combate à Criminalida;Reduzir os índices de violência e criminalidade.;2046;Inteligência e Segurança da Informação;Modernizar as atividades de Inteligência e Informações com ferramentas tecnológicas modernas. ;7360;Capacitação em inteligência realizada;unidade;16.00;18.00;1.125000;3º Quadrimestre;0;98623237;98623237;concluída ou acima da meta;20200478204673603º Quadrimestre;2,02005E+11
2020;52010;SEPOL;478;Prevenção à Violência e Combate à Criminalida;Reduzir os índices de violência e criminalidade.;2046;Inteligência e Segurança da Informação;Modernizar as atividades de Inteligência e Informações com ferramentas tecnológicas modernas. ;7561;Sistema de inteligência criptografado (CRONOS) implantado;unidade;0.00;0.00;NULL;3º Quadrimestre;0;98623237;98623237;sem meta;20200478204675613º Quadrimestre;2,02005E+11
2020;52010;SEPOL;478;Prevenção à Violência e Combate à Criminalida;Reduzir os índices de violência e criminalidade.;2046;Inteligência e Segurança da Informação;Modernizar as atividades de Inteligência e Informações com ferramentas tecnológicas modernas. ;7562;Sistema de inteligência Banco Atena implantado;unidade;0.00;0.00;NULL;3º Quadrimestre;0;98623237;98623237;sem meta;20200478204675623º Quadrimestre;2,02005E+11
2020;52010;SEPOL;478;Prevenção à Violência e Combate à Criminalida;Reduzir os índices de violência e criminalidade.;2046;Inteligência e Segurança da Informação;Modernizar as atividades de Inteligência e Informações com ferramentas tecnológicas modernas. ;7563;Centro tecnológico de inteligência implantado;unidade;0.00;0.00;NULL;3º Quadrimestre;0;98623237;98623237;sem meta;20200478204675633º Quadrimestre;2,02005E+11
2020;52010;SEPOL;478;Prevenção à Violência e Combate à Criminalida;Reduzir os índices de violência e criminalidade.;2046;Inteligência e Segurança da Informação;Modernizar as atividades de Inteligência e Informações com ferramentas tecnológicas modernas. ;7564;Unidade de inteligência construída;unidade;0.00;0.00;NULL;3º Quadrimestre;0;98623237;98623237;sem meta;20200478204675643º Quadrimestre;2,02005E+11
2020;55010;SEVIT;448;Promoção e Defesa dos Direitos Humanos;Desenvolver ações que efetivem os direitos humanos centrados na dignidade da pessoa humana e na criação de oportunidades para que todos possam desenvolver seu potencial de forma livre, autônoma e plena respeitando os princípios inerentes à política nacional e os tratados que o Estado brasileiro é signatário.;4548;Apoio às Vítimas de Violência;Apoiar as vítimas da violência.;7294;Núcleo de atendimento a vítimas de violência operacionalizado;unidade;1.00;1.00;1.000000;3º Quadrimestre;0;0;0;concluída ou acima da meta;20200448454872943º Quadrimestre;2,02004E+11
2020;55010;SEVIT;448;Promoção e Defesa dos Direitos Humanos;Desenvolver ações que efetivem os direitos humanos centrados na dignidade da pessoa humana e na criação de oportunidades para que todos possam desenvolver seu potencial de forma livre, autônoma e plena respeitando os princípios inerentes à política nacional e os tratados que o Estado brasileiro é signatário.;4548;Apoio às Vítimas de Violência;Apoiar as vítimas da violência.;7570;Centro Operacional de Atendimento aos Vitimados implantado;unidade;0.00;0.00;NULL;3º Quadrimestre;0;0;0;sem meta;20200448454875703º Quadrimestre;2,02004E+11
2020;55010;SEVIT;448;Promoção e Defesa dos Direitos Humanos;Desenvolver ações que efetivem os direitos humanos centrados na dignidade da pessoa humana e na criação de oportunidades para que todos possam desenvolver seu potencial de forma livre, autônoma e plena respeitando os princípios inerentes à política nacional e os tratados que o Estado brasileiro é signatário.;4548;Apoio às Vítimas de Violência;Apoiar as vítimas da violência.;7571;Atendimento ao vitimado civil realizado;unidade;0.00;125.00;NULL;3º Quadrimestre;0;0;0;com realização;20200448454875713º Quadrimestre;2,02004E+11
2020;55010;SEVIT;448;Promoção e Defesa dos Direitos Humanos;Desenvolver ações que efetivem os direitos humanos centrados na dignidade da pessoa humana e na criação de oportunidades para que todos possam desenvolver seu potencial de forma livre, autônoma e plena respeitando os princípios inerentes à política nacional e os tratados que o Estado brasileiro é signatário.;4548;Apoio às Vítimas de Violência;Apoiar as vítimas da violência.;7572;Atendimento ao vitimado agente de segurança pública e dependentes realizado;unidade;0.00;100.00;NULL;3º Quadrimestre;0;0;0;com realização;20200448454875723º Quadrimestre;2,02004E+11
2020;55010;SEVIT;448;Promoção e Defesa dos Direitos Humanos;Desenvolver ações que efetivem os direitos humanos centrados na dignidade da pessoa humana e na criação de oportunidades para que todos possam desenvolver seu potencial de forma livre, autônoma e plena respeitando os princípios inerentes à política nacional e os tratados que o Estado brasileiro é signatário.;4548;Apoio às Vítimas de Violência;Apoiar as vítimas da violência.;7573;Vitimado do Covid-19 com atendimento psicológico realizado;unidade;0.00;410.00;NULL;3º Quadrimestre;0;0;0;com realização;20200448454875733º Quadrimestre;2,02004E+11
2020;7010;SEINFRA;464;Desenvolvimento Urbano e Rural;Promover o desenvolvimento sustentável das cidades ou de zonas urbanas específicas, buscando a requalificação econômica e a renovação ou criação da infraestrutura.;;Elabor de Proj e Viabil de Impl de Equip Modu;Implantar equipamentos modulares tipificados para o adequado provimento dos serviços à população fluminense, sendo considerados na ação os equipamentos destinados para: educação, segurança pública, saúde, esporte, lazer, cultura, penal, habitacional, administrativo, mobilidade, transporte, incluindo todos e quaisquer passíveis de implementação no território fluminense.;7397;Projeto de equipamento modular elaborado;unidade;0.00;0.00;NULL;3º Quadrimestre;;;;sem meta;20200464A58973973º Quadrimestre;
2020;7010;SEINFRA;464;Desenvolvimento Urbano e Rural;Promover o desenvolvimento sustentável das cidades ou de zonas urbanas específicas, buscando a requalificação econômica e a renovação ou criação da infraestrutura.;;Elabor de Proj e Viabil de Impl de Equip Modu;Implantar equipamentos modulares tipificados para o adequado provimento dos serviços à população fluminense, sendo considerados na ação os equipamentos destinados para: educação, segurança pública, saúde, esporte, lazer, cultura, penal, habitacional, administrativo, mobilidade, transporte, incluindo todos e quaisquer passíveis de implementação no território fluminense.;7398;Implantação de equipamento modular viabilizada ;unidade;0.00;0.00;NULL;3º Quadrimestre;;;;sem meta;20200464A58973983º Quadrimestre;
2020;7510;EMOP;434;Gestão do Patrimônio Imóvel;Gerir o patrimônio imobiliário do Estado, a fim de conservá-lo ou readequá-lo às necessidades administrativas, além de realizar a efetiva destinação dos imóveis estaduais, em consonância com o interesse público, contemplando ações de preservação, mitigação de riscos, regularização da titularidade dos imóveis, gestão da informação, monitoramento das ocupações e fortalecimento da governança.;;Elaboração do Boletim EMOP ;Disponibilizar o catálogo da EMOP através do fornecimento do boletim mensal de custos, que é o catálogo de preços utilizado pela construção civil para elaboração de orçamentos, serviços e projetos de engenharia, a órgãos estaduais, municipais, bem como empresas particulares.;7310;Boletim de custo elaborado;unidade;12.00;4.02;0.335000;3º Quadrimestre;;;;com realização;20200434A58773103º Quadrimestre;
2020;15010;SECEC;435;Modernização Tecnológica;Desenvolver e implementar iniciativas ligadas ao uso estratégico de Tecnologia de Informação como elemento de modernização da gestão pública, a fim de garantir um processo de gestão de demandas de TI eficiente e transparente para atender as finalidades institucionais.;;Desenvolvimento de Soluções Tecnológicas ;Desenvolver soluções e aplicações para modernizar o serviço público, atualizar a versão do SQL Server no servidor de banco de dados e, ainda, atualizar os servidores Windows 2008 e Windows 2012. ;7128;Plataforma instalada;unidade;1.00;0.00;0.000000;3º Quadrimestre;;;;sem realização;20200435A57371283º Quadrimestre;
2020;15010;SECEC;435;Modernização Tecnológica;Desenvolver e implementar iniciativas ligadas ao uso estratégico de Tecnologia de Informação como elemento de modernização da gestão pública, a fim de garantir um processo de gestão de demandas de TI eficiente e transparente para atender as finalidades institucionais.;;Desenvolvimento de Soluções Tecnológicas ;Desenvolver soluções e aplicações para modernizar o serviço público, atualizar a versão do SQL Server no servidor de banco de dados e, ainda, atualizar os servidores Windows 2008 e Windows 2012. ;7129;Solução tecnológica implementada;unidade;5.00;0.00;0.000000;3º Quadrimestre;;;;sem realização;20200435A57371293º Quadrimestre;
2020;15010;SECEC;465;Oferta de Bens Culturais e Fomento à Cultura;Fomentar a oferta e democratizar o acesso a bens culturais de forma plena e universal, além de valorizar a memória e a preservação do patrimônio cultural,  promovendo a cultura como elemento transformador e gerador de cidadania.;;Promoção Acesso à Cultura - Formação Plateia;Possibilitar o acesso a cultura nas suas diversas manifestações artísticas presente nos espetáculos de teatro, dança, música, circo e projetos de artes visuais, onde são oferecidos ingressos para as atividades culturais apresentadas em nossos teatros e projetos culturais parceiros, por meio de ONGS, instituições, grupo informais, escolas da rede pública e associações.;7127;Ingresso cultura doado;unidade;800.00;0.00;0.000000;3º Quadrimestre;;;;sem realização;20200465A57271273º Quadrimestre;
2020;15010;SECEC;463;Gestão dos Equipamentos Culturais;Gerir os equipamentos culturais, de modo a permitir a democratização do acesso aos bens culturais pela população.;5721;BIBLIOTECA PARQUE;IMPLANTAÇÃO DE BIBLIOTECAS PARQUES NOS MUNICÍPIOS DO RIO DE JANEIRO;7462;BIBLIOTECA IMPLANTADA;unidade;0.00;NULL;NULL;3º Quadrimestre;;;;sem meta;20200463572174623º Quadrimestre;2,02005E+11
2020;21010;SEPLAG;470;Fortalecimento da Gestão Pública;Fortalecer os compromissos do estado do Rio de Janeiro em oferecer serviços públicos de qualidade, por meio de uma gestão pública eficiente, baseada em evidências e com foco nos resultados da ação governamental.;;Implantação da Gestão por Processos;Aumentar a transparência e a eficiência de processos, disseminar o conhecimento e garantir o alinhamento entre os processos e os objetivos estratégicos do Estado.  ;7170;Processo otimizado;unidade;12.00;11.00;0.916667;3º Quadrimestre;;;;com realização;20200470A58371703º Quadrimestre;
2020;21760;CEDAE;437;Saneamento Ambiental e Resíduos Sólidos;"Alcançar níveis crescentes de salubridade ambiental, através da ampliação da rede de esgoto e de abastecimento de água potável; da coleta e disposição sanitária de resíduos sólidos, líquidos e gasosos; da ocupação correta do solo; e da gestão dos corpos hídricos.";;Implementação da Nova Estrutura Tarifária;Garantir o acesso às famílias de baixa renda à tarifa social e minimizar as ações judiciais sobre a cobrança de tarifa mínima.;7157;Nova estrutura tarifária implantada;unidade;1.00;0.00;0.000000;3º Quadrimestre;;;;sem realização;20200437A58271573º Quadrimestre;
2020;21760;CEDAE;437;Saneamento Ambiental e Resíduos Sólidos;"Alcançar níveis crescentes de salubridade ambiental, através da ampliação da rede de esgoto e de abastecimento de água potável; da coleta e disposição sanitária de resíduos sólidos, líquidos e gasosos; da ocupação correta do solo; e da gestão dos corpos hídricos.";;Implementação da Nova Estrutura Tarifária;Garantir o acesso às famílias de baixa renda à tarifa social e minimizar as ações judiciais sobre a cobrança de tarifa mínima.;7158;Tarifa social ampliada;unidade;1.00;0.00;0.000000;3º Quadrimestre;;;;sem realização;20200437A58271583º Quadrimestre;
2020;22350;DRM;439;Gestão Integrada de Recursos Hídricos;Aumentar a  segurança hídrica propiciando a melhoria da disponibilidade de água de forma quantitativa, qualitativa e ambientalmente adequada, capaz de promover o fortalecimento do Sistema Estadual de Gestão dos Recursos Hídricos e garantir o abastecimento humano.;2851;Apoio ao Desenvolvimento APLs Base Mineral ;Promover o desenvolvimento do setor mineral, com foco na ampliação da produção e nas cadeias produtivas dos minerais de uso na construção civil e obras públicas, das rochas ornamentais e do setor de águas minerais, priorizando o apoio aos Arranjos Produtivos Locais - APLs de base mineral e os polos produtores.;7327;Mapa de informações de água subterrânea no ERJ produzido;unidade;NULL;NULL;NULL;3º Quadrimestre;;;;com realização;20200439285173273º Quadrimestre;2,02004E+11
2020;22350;DRM;439;Gestão Integrada de Recursos Hídricos;Aumentar a  segurança hídrica propiciando a melhoria da disponibilidade de água de forma quantitativa, qualitativa e ambientalmente adequada, capaz de promover o fortalecimento do Sistema Estadual de Gestão dos Recursos Hídricos e garantir o abastecimento humano.;2851;Apoio ao Desenvolvimento APLs Base Mineral ;Promover o desenvolvimento do setor mineral, com foco na ampliação da produção e nas cadeias produtivas dos minerais de uso na construção civil e obras públicas, das rochas ornamentais e do setor de águas minerais, priorizando o apoio aos Arranjos Produtivos Locais - APLs de base mineral e os polos produtores.;7328;Parecer técnico para Outorga de Recursos Hídricos emitido;unidade;NULL;NULL;NULL;3º Quadrimestre;;;;com realização;20200439285173283º Quadrimestre;2,02004E+11
2020;25010;SEAP;478;Prevenção à Violência e Combate à Criminalida;Reduzir os índices de violência e criminalidade.;5761;Apoio Projetos Ativ. da Adm. Penintenciaria;Prover, em caráter complementar, recursos financeiros objetivando a modernização, o reequipamento, a manutenção e a aquisição de bens de consumo e serviços, bem como inteligência para formulação de estratégias e realização das respectivas ações de Administração Penitenciária no Estado do Rio de Janeiro.;7716;Projeto apoiado;unidade;NULL;NULL;NULL;3º Quadrimestre;;;;com realização;20200478576177163º Quadrimestre;2,02005E+11
2020;29010;SES;466;Prevenção ao Uso de Drogas;Prevenir o uso abusivo de substâncias psicotrópicas lícitas e ilícitas,  bem como o acompanhar, acolher e reinserir o dependente químico na sociedade, em especial, aqueles em situação de vulnerabilidade social.;4614;PROGRAMA EDUCACIONAL DE RESISTÊNCIA ÀS DROGAS;DISSEMINAR, CONDUZIR E FORTALECER INFORMAÇÕES EFETIVAS NAS ESCOLAS,  ATRAVÉS DA POLÍCIA MILITAR DO ESTADO DO RIO DE JANEIRO, QUE INCENTIVEM A AUTOPERCEPÇÃO E CONSEQUENTE MUDANÇA DE ATITUDE NO QUE SE REFERE AS DROGAS E A VIOLÊNCIA.;7491;PROGRAMA EDUCACIONAL DE RESISTÊNCIA ÀS DROGAS - PROERD - REALIZADO;unidade;2.00;NULL;NULL;3º Quadrimestre;;;;com realização;20200466461474913º Quadrimestre;2,02005E+11
2020;30410;FSCABRINI;445;Geração Emprego Renda Form Mercado Trabalho;Criar condições para o aumento de empregabilidade, visando ao pleno emprego e com o foco no trabalho decente, por meio da qualificação social e profissional, orientação para elevação de escolaridade. Espera-se contribuir não apenas para a (re)inserção, mas também para a retenção dessa população no mercado de trabalho, bem como para geração qualificada de renda e, por consequência, promover o desenvolvimento socioeconômico estadual.;;Programa Jovem Aprendiz;Promover a inclusão social de jovens de até 24 anos que estejam em cumprimento de medidas sócio educativas ou em cumprimento de pena, através da qualificação profissional para inserção no mercado de trabalho, além de desenvolver o protagonismo juvenil mediante a formação cidadã.;7143;Jovem alocado no mercado de trabalho;unidade;800.00;0.00;0.000000;3º Quadrimestre;;;;sem realização;20200445A57971433º Quadrimestre;
2020;49010;SEDSODH;478;Prevenção à Violência e Combate à Criminalida;Reduzir os índices de violência e criminalidade.;5762;Apoio Projetos Atividades Assistência Social;Prover, em caráter complementar, recursos financeiros objetivando a modernização, o reequipamento, a manutenção e a aquisição de bens de consumo e serviços, bem como inteligência para formulação de estratégias e realização das respectivas ações de ASSISTÊNCIA SOCIAL no Estado do Rio de Janeiro.;7716;Projeto apoiado;unidade;NULL;NULL;NULL;3º Quadrimestre;;;;com realização;20200478576277163º Quadrimestre;2,02005E+11
2020;15010;SECEC;465;Oferta de Bens Culturais e Fomento à Cultura;Fomentar a oferta e democratizar o acesso a bens culturais de forma plena e universal, além de valorizar a memória e a preservação do patrimônio cultural,  promovendo a cultura como elemento transformador e gerador de cidadania.;4641;Ações Emergenciais Destinadas Setor Cultural;Ajudar profissionais e organizações culturais que perderam renda em razão da pandemia do novo Coronavírus (Covid-19). A Lei prevê repasse   para gestão de espaços culturais e linhas de crédito para micro e pequenas empresas do setor.;7718;Espaço artistico e cultural subsidiado;unidade;NULL;NULL;NULL;3º Quadrimestre;9308860000;9308860000;9308860000;com realização;20200465464177183º Quadrimestre;2,02005E+11
2020;15010;SECEC;465;Oferta de Bens Culturais e Fomento à Cultura;Fomentar a oferta e democratizar o acesso a bens culturais de forma plena e universal, além de valorizar a memória e a preservação do patrimônio cultural,  promovendo a cultura como elemento transformador e gerador de cidadania.;4641;Ações Emergenciais Destinadas Setor Cultural;Ajudar profissionais e organizações culturais que perderam renda em razão da pandemia do novo Coronavírus (Covid-19). A Lei prevê repasse   para gestão de espaços culturais e linhas de crédito para micro e pequenas empresas do setor.;7717;Beneficio concedido;unidade;0.00;3974.00;NULL;3º Quadrimestre;9308860000;9308860000;9308860000;com realização;20200465464177173º Quadrimestre;2,02005E+11
2020;15010;SECEC;465;Oferta de Bens Culturais e Fomento à Cultura;Fomentar a oferta e democratizar o acesso a bens culturais de forma plena e universal, além de valorizar a memória e a preservação do patrimônio cultural,  promovendo a cultura como elemento transformador e gerador de cidadania.;4641;Ações Emergenciais Destinadas Setor Cultural;Ajudar profissionais e organizações culturais que perderam renda em razão da pandemia do novo Coronavírus (Covid-19). A Lei prevê repasse   para gestão de espaços culturais e linhas de crédito para micro e pequenas empresas do setor.;7719;Projeto cultural apresentado;unidade;0.00;0.00;NULL;3º Quadrimestre;9308860000;9308860000;9308860000;sem meta;20200465464177193º Quadrimestre;2,02005E+11
2021;1010;ALERJ;136;Gestão Legislativa; Atender aos Municípios e Órgãos do Estado através de recursos financeiros e materiais.;4438;Manutenção Ativ Mecanismo Combate à Tortura;Erradicar e prevenir a tortura e outros tratamentos ou penas cruéis, desumanas ou degradantes no âmbito do estado do Rio de Janeiro.;7530;Mecanismo de Combate à Tortura implantado;unidade;22.00;0.00;0.000000;2º Quadrimestre;0;0;0;sem realização;20210136443875302º Quadrimestre;2,02101E+11
2021;1010;ALERJ;136;Gestão Legislativa; Atender aos Municípios e Órgãos do Estado através de recursos financeiros e materiais.;4617;Fórum Perm Mulheres Negras - Marielle Franco;Viabilizar a operacionalização do Fórum Permanente de Diálogo com as Mulheres Negras do Estado do Rio de Janeiro Vereadora Marielle Franco, objeto da Resolução n°. 396 de 2017.;4697;Fórum realizado;unidade;1.00;0.00;0.000000;2º Quadrimestre;0;0;0;sem realização;20210136461746972º Quadrimestre;2,02101E+11
2021;1010;ALERJ;136;Gestão Legislativa; Atender aos Municípios e Órgãos do Estado através de recursos financeiros e materiais.;4617;Fórum Perm Mulheres Negras - Marielle Franco;Viabilizar a operacionalização do Fórum Permanente de Diálogo com as Mulheres Negras do Estado do Rio de Janeiro Vereadora Marielle Franco, objeto da Resolução n°. 396 de 2017.;7761;SEMINÁRIO FEMINISMO NEGRO APOIADO;unidade;1.00;0.00;0.000000;2º Quadrimestre;0;0;0;sem realização;20210136461777612º Quadrimestre;2,02101E+11
2021;1010;ALERJ;136;Gestão Legislativa; Atender aos Municípios e Órgãos do Estado através de recursos financeiros e materiais.;4620;ALERJ para a Nossa Memória;Criar e realizar projetos que darão conteúdo à política cultural da Subdiretoria-Geral de Cultura da Assembleia Legislativa do Estado do Rio de Janeiro, com vistas a proporcionar o acesso da população às diferentes fontes do conhecimento guardadas na memória histórica da política brasileira presente no Palácio Tiradentes.;7529;Projeto ALERJ para Nossa Memória implantado;unidade;1.00;0.00;0.000000;2º Quadrimestre;0;0;0;sem realização;20210136462075292º Quadrimestre;2,02101E+11
2021;1010;ALERJ;136;Gestão Legislativa; Atender aos Municípios e Órgãos do Estado através de recursos financeiros e materiais.;4621;Fórum Permanente Desenvolvimento Estratégico;Operacionalizar o Fórum Permanente de Desenvolvimento Estratégico do Estado do Rio de Janeiro, para viabilizar eventos, encontros, reuniões, audiências no interior do estado, bem como a participação em eventos dentro e fora do país, onde temas de relevância para o desenvolvimento do estado do Rio de Janeiro estarão em debate.;4697;Fórum realizado;unidade;1.00;0.40;0.400000;2º Quadrimestre;12877141;23605133;23605133;com realização;20210136462146972º Quadrimestre;2,02101E+11
2021;1010;ALERJ;136;Gestão Legislativa; Atender aos Municípios e Órgãos do Estado através de recursos financeiros e materiais.;5403;Ampliação, Reforma e Modern das Instal ALERJ;Modernizar a Assembleia Legislativa do Estado do Rio de Janeiro através da reforma e da ampliação de suas instalações, tornando-a mais funcional.  ;5760;Unidade administrativa atendida com reparos;unidade;4.00;0.00;0.000000;2º Quadrimestre;0;0;0;sem realização;20210136540357602º Quadrimestre;2,02101E+11
2021;1010;ALERJ;136;Gestão Legislativa; Atender aos Municípios e Órgãos do Estado através de recursos financeiros e materiais.;5403;Ampliação, Reforma e Modern das Instal ALERJ;Modernizar a Assembleia Legislativa do Estado do Rio de Janeiro através da reforma e da ampliação de suas instalações, tornando-a mais funcional.  ;5821;Unidade administrativa atendida com equipamentos;unidade;4.00;0.00;0.000000;2º Quadrimestre;0;0;0;sem realização;20210136540358212º Quadrimestre;2,02101E+11
2021;1010;ALERJ;136;Gestão Legislativa; Atender aos Municípios e Órgãos do Estado através de recursos financeiros e materiais.;4625;Transf Rec para Instit Federais ou Estaduais;Destinar recursos do Fundo da Assembleia Legislativa do Estado do Rio de Janeiro para Institutos/Centros de Pesquisa e Desenvolvimento Tecnológico, vinculados a Instituições Federais ou Estaduais de Ensino Superior ou de Pesquisa.;5828;Benefício concedido ao orgão estadual;unidade;50.00;0.00;0.000000;2º Quadrimestre;0;0;0;sem realização;20210136462558282º Quadrimestre;2,02101E+11
2021;1010;ALERJ;136;Gestão Legislativa; Atender aos Municípios e Órgãos do Estado através de recursos financeiros e materiais.;4625;Transf Rec para Instit Federais ou Estaduais;Destinar recursos do Fundo da Assembleia Legislativa do Estado do Rio de Janeiro para Institutos/Centros de Pesquisa e Desenvolvimento Tecnológico, vinculados a Instituições Federais ou Estaduais de Ensino Superior ou de Pesquisa.;7558;Benefício concedido ao órgão federal;unidade;50.00;0.00;0.000000;2º Quadrimestre;0;0;0;sem realização;20210136462575582º Quadrimestre;2,02101E+11
2021;1010;ALERJ;136;Gestão Legislativa; Atender aos Municípios e Órgãos do Estado através de recursos financeiros e materiais.;8346;Transf. de Rec. ao Estado e aos Municípios;Recuperar áreas urbanas e municípios atingidos por catástrofes através de doação, descentralização de recursos e atender aos órgãos do estado com dificuldade financeira.;5828;Benefício concedido ao orgão estadual;unidade;10.00;0.00;0.000000;2º Quadrimestre;0;0;0;sem realização;20210136834658282º Quadrimestre;2,02101E+11
2021;1010;ALERJ;136;Gestão Legislativa; Atender aos Municípios e Órgãos do Estado através de recursos financeiros e materiais.;2301;Capacitação e Valorização dos Servid da ALERJ;Promover o desenvolvimento técnico e gerencial dos servidores da ALERJ, com recursos materiais  e humanos por meio de convênios com outros órgãos e entidades. ;2148;Capacitação realizada;unidade;220.00;0.00;0.000000;2º Quadrimestre;0;0;0;sem realização;20210136230121482º Quadrimestre;2,02101E+11
2021;1010;ALERJ;136;Gestão Legislativa; Atender aos Municípios e Órgãos do Estado através de recursos financeiros e materiais.;2301;Capacitação e Valorização dos Servid da ALERJ;Promover o desenvolvimento técnico e gerencial dos servidores da ALERJ, com recursos materiais  e humanos por meio de convênios com outros órgãos e entidades. ;4506;Curso de pós-graduação lato sensu realizado;unidade;44.00;0.00;0.000000;2º Quadrimestre;0;0;0;sem realização;20210136230145062º Quadrimestre;2,02101E+11
